visual parameter,value,xticks,yticks,preserved 0,preserved 1,preserved 2,preserved 3,gw_param_keys 0,gw_param_values 0,label,x,y,z,gw_param_keys 1,gw_param_values 1,label,x,y,z,gw_param_keys 2,gw_param_values 2,label,x,y,z,gw_param_keys 3,gw_param_values 3,label,x,y,z,gw_param_keys 4,gw_param_values 4,label,x,y,z,gw_param_keys 5,gw_param_values 5,label,x,y,z,gw_param_keys 6,gw_param_values 6,label,x,y,z,gw_param_keys 7,gw_param_values 7,label,x,y,z,gw_param_keys 8,gw_param_values 8,label,x,y,z,gw_param_keys 9,gw_param_values 9,label,x,y,z,gw_param_keys 10,gw_param_values 10,label,x,y,z,gw_param_keys 11,gw_param_values 11,label,x,y,z,gw_param_keys 12,gw_param_values 12,label,x,y,z
,,,,,,,,,,,0.5102040816326534,-4.183673469387755,0.28680425522941555,,,,0.5102040816326534,-4.183673469387755,0.42348954195465294,,,,0.5102040816326534,-4.183673469387755,0.7762783249519808,,,,0.5102040816326534,-4.183673469387755,1.0969176918983203,,,,0.5102040816326534,-4.183673469387755,1.6374392188188962,,,,0.5102040816326534,-4.183673469387755,1.7958370773140908,,,,0.5102040816326534,-4.183673469387755,2.0211022621336254,,,,0.5102040816326534,-4.183673469387755,3.267632117530385,,,,0.5102040816326534,-4.183673469387755,3.1280826504635897,,,,0.5102040816326534,-4.183673469387755,3.484643422768326,,,,0.5102040816326534,-4.183673469387755,4.314551285463093,,,,0.5102040816326534,-4.183673469387755,4.730065573691419,,,,0.5102040816326534,-4.183673469387755,5.737423497555294
,,,,,,,,,,,0.7142857142857144,-4.183673469387755,0.22244807219778698,,,,0.7142857142857144,-4.183673469387755,0.3408682600959467,,,,0.7142857142857144,-4.183673469387755,0.5061984883677546,,,,0.7142857142857144,-4.183673469387755,0.7807009856175054,,,,0.7142857142857144,-4.183673469387755,1.8782681436994217,,,,0.7142857142857144,-4.183673469387755,1.6534953094005451,,,,0.7142857142857144,-4.183673469387755,2.398949872589488,,,,0.7142857142857144,-4.183673469387755,3.016682145784096,,,,0.7142857142857144,-4.183673469387755,3.177012076537184,,,,0.7142857142857144,-4.183673469387755,2.9296075477254298,,,,0.7142857142857144,-4.183673469387755,4.747788315627705,,,,0.7142857142857144,-4.183673469387755,4.5494402344613265,,,,0.7142857142857144,-4.183673469387755,5.606673259373654
,,,,,,,,,,,0.9183673469387754,-4.183673469387755,0.21284850317070866,,,,0.9183673469387754,-4.183673469387755,0.26202345427941415,,,,0.9183673469387754,-4.183673469387755,0.7814364493511973,,,,0.9183673469387754,-4.183673469387755,1.0992046142109602,,,,0.9183673469387754,-4.183673469387755,0.9251556664487999,,,,0.9183673469387754,-4.183673469387755,1.5267039861916145,,,,0.9183673469387754,-4.183673469387755,1.6768975362462852,,,,0.9183673469387754,-4.183673469387755,2.5110517888996085,,,,0.9183673469387754,-4.183673469387755,3.257531671423441,,,,0.9183673469387754,-4.183673469387755,4.121065242244125,,,,0.9183673469387754,-4.183673469387755,4.206970537643377,,,,0.9183673469387754,-4.183673469387755,4.166692472861483,,,,0.9183673469387754,-4.183673469387755,4.449553511144535
,,,,,,,,,,,1.1224489795918373,-4.183673469387755,0.12327934794845465,,,,1.1224489795918373,-4.183673469387755,0.3233769312714142,,,,1.1224489795918373,-4.183673469387755,0.8635544949606253,,,,1.1224489795918373,-4.183673469387755,1.2048958664998346,,,,1.1224489795918373,-4.183673469387755,1.080073100339789,,,,1.1224489795918373,-4.183673469387755,1.6248718338696717,,,,1.1224489795918373,-4.183673469387755,2.4377771505608785,,,,1.1224489795918373,-4.183673469387755,3.0742757933462093,,,,1.1224489795918373,-4.183673469387755,3.0993864198883747,,,,1.1224489795918373,-4.183673469387755,4.095307770053486,,,,1.1224489795918373,-4.183673469387755,4.101197716271379,,,,1.1224489795918373,-4.183673469387755,4.745497263867796,,,,1.1224489795918373,-4.183673469387755,3.321457181485308
,,,,,,,,,,,1.3265306122448983,-4.183673469387755,0.13883183661443455,,,,1.3265306122448983,-4.183673469387755,0.3073146871443623,,,,1.3265306122448983,-4.183673469387755,0.7404374158159968,,,,1.3265306122448983,-4.183673469387755,0.5753790876165388,,,,1.3265306122448983,-4.183673469387755,0.7070809959360511,,,,1.3265306122448983,-4.183673469387755,1.4786142915231284,,,,1.3265306122448983,-4.183673469387755,1.6841500576607915,,,,1.3265306122448983,-4.183673469387755,2.3217420951557535,,,,1.3265306122448983,-4.183673469387755,3.219240760562574,,,,1.3265306122448983,-4.183673469387755,3.8029550430455927,,,,1.3265306122448983,-4.183673469387755,4.227050552886083,,,,1.3265306122448983,-4.183673469387755,5.606077269214293,,,,1.3265306122448983,-4.183673469387755,5.2818975119497935
,,,,,,,,,,,1.5306122448979593,-4.183673469387755,0.10638830396377313,,,,1.5306122448979593,-4.183673469387755,0.2348491094208297,,,,1.5306122448979593,-4.183673469387755,0.6849562638390213,,,,1.5306122448979593,-4.183673469387755,1.3447506844885324,,,,1.5306122448979593,-4.183673469387755,1.3960137949966787,,,,1.5306122448979593,-4.183673469387755,1.4093650752047646,,,,1.5306122448979593,-4.183673469387755,1.7338471796205128,,,,1.5306122448979593,-4.183673469387755,2.359136600896932,,,,1.5306122448979593,-4.183673469387755,3.1023685019836273,,,,1.5306122448979593,-4.183673469387755,2.813140520836199,,,,1.5306122448979593,-4.183673469387755,3.1512262159771898,,,,1.5306122448979593,-4.183673469387755,4.691772239878556,,,,1.5306122448979593,-4.183673469387755,4.558806785898788
,,,,,,,,,,,1.7346938775510203,-4.183673469387755,0.126750765403908,,,,1.7346938775510203,-4.183673469387755,0.25176256014348647,,,,1.7346938775510203,-4.183673469387755,0.6290903244050079,,,,1.7346938775510203,-4.183673469387755,0.7532822436280581,,,,1.7346938775510203,-4.183673469387755,1.2414797481793243,,,,1.7346938775510203,-4.183673469387755,1.3558667990459723,,,,1.7346938775510203,-4.183673469387755,1.7190349665597795,,,,1.7346938775510203,-4.183673469387755,2.9841644292576412,,,,1.7346938775510203,-4.183673469387755,2.919918933491053,,,,1.7346938775510203,-4.183673469387755,3.467778698743448,,,,1.7346938775510203,-4.183673469387755,3.9770084548863114,,,,1.7346938775510203,-4.183673469387755,3.8093307263623184,,,,1.7346938775510203,-4.183673469387755,4.16426961273397
,,,,,,,,,,,1.9387755102040813,-4.183673469387755,0.02385726366554866,,,,1.9387755102040813,-4.183673469387755,0.07453105798204065,,,,1.9387755102040813,-4.183673469387755,0.6388170462417135,,,,1.9387755102040813,-4.183673469387755,0.5941369420505132,,,,1.9387755102040813,-4.183673469387755,1.234073247989409,,,,1.9387755102040813,-4.183673469387755,1.0070574627856348,,,,1.9387755102040813,-4.183673469387755,1.6450770604899003,,,,1.9387755102040813,-4.183673469387755,2.2756958342079288,,,,1.9387755102040813,-4.183673469387755,2.0674267552759478,,,,1.9387755102040813,-4.183673469387755,2.9020815112867138,,,,1.9387755102040813,-4.183673469387755,4.572565641764408,,,,1.9387755102040813,-4.183673469387755,2.32779605397086,,,,1.9387755102040813,-4.183673469387755,5.53159629786422
,,,,,,,,,,,2.1428571428571432,-4.183673469387755,0.10021487026859105,,,,2.1428571428571432,-4.183673469387755,0.06274691738496962,,,,2.1428571428571432,-4.183673469387755,0.36584605133538567,,,,2.1428571428571432,-4.183673469387755,0.8975041327911857,,,,2.1428571428571432,-4.183673469387755,0.5631251784783862,,,,2.1428571428571432,-4.183673469387755,1.4237408466610497,,,,2.1428571428571432,-4.183673469387755,1.198039262025512,,,,2.1428571428571432,-4.183673469387755,1.3181586133096719,,,,2.1428571428571432,-4.183673469387755,2.1084167183672484,,,,2.1428571428571432,-4.183673469387755,3.4305261259522934,,,,2.1428571428571432,-4.183673469387755,4.43640494219124,,,,2.1428571428571432,-4.183673469387755,3.280017067628868,,,,2.1428571428571432,-4.183673469387755,4.027664920279957
,,,,,,,,,,,2.3469387755102042,-4.183673469387755,0.11921387607263112,,,,2.3469387755102042,-4.183673469387755,0.01974780563497784,,,,2.3469387755102042,-4.183673469387755,0.41624726875635687,,,,2.3469387755102042,-4.183673469387755,0.23047363312929975,,,,2.3469387755102042,-4.183673469387755,0.5861465347996498,,,,2.3469387755102042,-4.183673469387755,1.5140953565242865,,,,2.3469387755102042,-4.183673469387755,1.932293888032924,,,,2.3469387755102042,-4.183673469387755,1.867634995562721,,,,2.3469387755102042,-4.183673469387755,2.469506057352934,,,,2.3469387755102042,-4.183673469387755,3.546378520574363,,,,2.3469387755102042,-4.183673469387755,4.284587683624761,,,,2.3469387755102042,-4.183673469387755,4.315817978753464,,,,2.3469387755102042,-4.183673469387755,4.367189365811349
,,,,,,,,,,,2.5510204081632653,-4.183673469387755,-0.07205617103657776,,,,2.5510204081632653,-4.183673469387755,0.005260174148055394,,,,2.5510204081632653,-4.183673469387755,0.14610024225704646,,,,2.5510204081632653,-4.183673469387755,0.520783095352272,,,,2.5510204081632653,-4.183673469387755,0.6143569193444461,,,,2.5510204081632653,-4.183673469387755,1.2188956909875435,,,,2.5510204081632653,-4.183673469387755,1.40272932753527,,,,2.5510204081632653,-4.183673469387755,1.5899287578459274,,,,2.5510204081632653,-4.183673469387755,2.8749465438944473,,,,2.5510204081632653,-4.183673469387755,2.727778371528701,,,,2.5510204081632653,-4.183673469387755,3.610514648034358,,,,2.5510204081632653,-4.183673469387755,4.609748998702785,,,,2.5510204081632653,-4.183673469387755,3.9116693450507274
,,,,,,,,,,,2.755102040816327,-4.183673469387755,0.042901812698720926,,,,2.755102040816327,-4.183673469387755,-0.01652648905879625,,,,2.755102040816327,-4.183673469387755,0.5044551885484331,,,,2.755102040816327,-4.183673469387755,0.21896698362748457,,,,2.755102040816327,-4.183673469387755,0.9415575554078768,,,,2.755102040816327,-4.183673469387755,0.8667390688554288,,,,2.755102040816327,-4.183673469387755,1.6626137964862415,,,,2.755102040816327,-4.183673469387755,1.4728592592162835,,,,2.755102040816327,-4.183673469387755,2.580338393496869,,,,2.755102040816327,-4.183673469387755,2.906561499107783,,,,2.755102040816327,-4.183673469387755,3.4666442629988783,,,,2.755102040816327,-4.183673469387755,3.7527776022865544,,,,2.755102040816327,-4.183673469387755,3.948208627603538
,,,,,,,,,,,2.959183673469388,-4.183673469387755,0.048245777700239044,,,,2.959183673469388,-4.183673469387755,-0.07764043229589138,,,,2.959183673469388,-4.183673469387755,0.11177785697933072,,,,2.959183673469388,-4.183673469387755,0.6100862839724859,,,,2.959183673469388,-4.183673469387755,0.9118668872103584,,,,2.959183673469388,-4.183673469387755,0.6370592328813319,,,,2.959183673469388,-4.183673469387755,0.9565513117956087,,,,2.959183673469388,-4.183673469387755,1.7534976389109924,,,,2.959183673469388,-4.183673469387755,2.10256448953657,,,,2.959183673469388,-4.183673469387755,1.442292466202856,,,,2.959183673469388,-4.183673469387755,2.814411126228031,,,,2.959183673469388,-4.183673469387755,2.7160456129894412,,,,2.959183673469388,-4.183673469387755,4.254298017758287
,,,,,,,,,,,3.163265306122449,-4.183673469387755,-0.02254024366919839,,,,3.163265306122449,-4.183673469387755,0.21051729970564995,,,,3.163265306122449,-4.183673469387755,0.06281595933568761,,,,3.163265306122449,-4.183673469387755,0.18140055048411502,,,,3.163265306122449,-4.183673469387755,0.282239737906152,,,,3.163265306122449,-4.183673469387755,1.2934449191155721,,,,3.163265306122449,-4.183673469387755,1.0294933801711625,,,,3.163265306122449,-4.183673469387755,0.9822814135999298,,,,3.163265306122449,-4.183673469387755,1.8191886621057203,,,,3.163265306122449,-4.183673469387755,2.4364611451857683,,,,3.163265306122449,-4.183673469387755,2.52393517464322,,,,3.163265306122449,-4.183673469387755,3.0938589632703692,,,,3.163265306122449,-4.183673469387755,4.091308794751384
,,,,,,,,,,,3.36734693877551,-4.183673469387755,-0.01398899547019899,,,,3.36734693877551,-4.183673469387755,0.03370342952021642,,,,3.36734693877551,-4.183673469387755,0.1263157127812894,,,,3.36734693877551,-4.183673469387755,0.05978576788526008,,,,3.36734693877551,-4.183673469387755,0.38387911495758326,,,,3.36734693877551,-4.183673469387755,0.8253266114964529,,,,3.36734693877551,-4.183673469387755,1.5811889110961668,,,,3.36734693877551,-4.183673469387755,1.4974947295500896,,,,3.36734693877551,-4.183673469387755,1.9631319013004622,,,,3.36734693877551,-4.183673469387755,2.169261688435932,,,,3.36734693877551,-4.183673469387755,2.4939573254555643,,,,3.36734693877551,-4.183673469387755,3.5045882581303864,,,,3.36734693877551,-4.183673469387755,2.785137874167635
,,,,,,,,,,,3.571428571428571,-4.183673469387755,-0.0030511856035160723,,,,3.571428571428571,-4.183673469387755,-0.02822036529285143,,,,3.571428571428571,-4.183673469387755,0.32860088252581554,,,,3.571428571428571,-4.183673469387755,0.2834696532658541,,,,3.571428571428571,-4.183673469387755,0.40154946259006086,,,,3.571428571428571,-4.183673469387755,0.948281601646122,,,,3.571428571428571,-4.183673469387755,0.601512327213073,,,,3.571428571428571,-4.183673469387755,1.217145193135582,,,,3.571428571428571,-4.183673469387755,1.9571174522780463,,,,3.571428571428571,-4.183673469387755,1.7514212268316163,,,,3.571428571428571,-4.183673469387755,2.586580321300818,,,,3.571428571428571,-4.183673469387755,2.178597178429581,,,,3.571428571428571,-4.183673469387755,3.1179721514624448
,,,,,,,,,,,3.775510204081632,-4.183673469387755,-0.012754841073023868,,,,3.775510204081632,-4.183673469387755,0.04050363597289147,,,,3.775510204081632,-4.183673469387755,-0.10253735862199757,,,,3.775510204081632,-4.183673469387755,-0.10288046058001457,,,,3.775510204081632,-4.183673469387755,0.13050882203407227,,,,3.775510204081632,-4.183673469387755,0.365776273709439,,,,3.775510204081632,-4.183673469387755,0.30099811615332395,,,,3.775510204081632,-4.183673469387755,0.783529266399249,,,,3.775510204081632,-4.183673469387755,1.291099018541395,,,,3.775510204081632,-4.183673469387755,1.3245231895043383,,,,3.775510204081632,-4.183673469387755,2.2957405328147606,,,,3.775510204081632,-4.183673469387755,2.584883340878694,,,,3.775510204081632,-4.183673469387755,2.8965398283405657
,,,,,,,,,,,3.979591836734695,-4.183673469387755,-0.014218464783373744,,,,3.979591836734695,-4.183673469387755,0.19577322803456154,,,,3.979591836734695,-4.183673469387755,-0.05669102942856531,,,,3.979591836734695,-4.183673469387755,0.05318588198364274,,,,3.979591836734695,-4.183673469387755,0.2968882988917886,,,,3.979591836734695,-4.183673469387755,0.480591879837585,,,,3.979591836734695,-4.183673469387755,0.4909182126432574,,,,3.979591836734695,-4.183673469387755,0.8394304167434639,,,,3.979591836734695,-4.183673469387755,1.8272463770930907,,,,3.979591836734695,-4.183673469387755,1.6624986402509525,,,,3.979591836734695,-4.183673469387755,1.7125220325688015,,,,3.979591836734695,-4.183673469387755,3.2278283224992177,,,,3.979591836734695,-4.183673469387755,3.398972059299262
,,,,,,,,,,,4.183673469387756,-4.183673469387755,-0.08310923128126442,,,,4.183673469387756,-4.183673469387755,0.12924579559765065,,,,4.183673469387756,-4.183673469387755,0.06516506314610751,,,,4.183673469387756,-4.183673469387755,0.0718689958817255,,,,4.183673469387756,-4.183673469387755,0.32656588117922103,,,,4.183673469387756,-4.183673469387755,0.02634774305241422,,,,4.183673469387756,-4.183673469387755,0.48577141768113896,,,,4.183673469387756,-4.183673469387755,1.016718257669636,,,,4.183673469387756,-4.183673469387755,1.4520660867620059,,,,4.183673469387756,-4.183673469387755,0.653757613597756,,,,4.183673469387756,-4.183673469387755,2.1173730544412543,,,,4.183673469387756,-4.183673469387755,1.9848737678680406,,,,4.183673469387756,-4.183673469387755,3.822633602592773
,,,,,,,,,,,4.387755102040817,-4.183673469387755,0.057992994169255026,,,,4.387755102040817,-4.183673469387755,0.1426521175315426,,,,4.387755102040817,-4.183673469387755,-0.05433394047255895,,,,4.387755102040817,-4.183673469387755,0.3142689525891381,,,,4.387755102040817,-4.183673469387755,-0.14081541792038632,,,,4.387755102040817,-4.183673469387755,-0.05679668116863351,,,,4.387755102040817,-4.183673469387755,0.26020121392452406,,,,4.387755102040817,-4.183673469387755,1.478900889953537,,,,4.387755102040817,-4.183673469387755,0.7068012289229157,,,,4.387755102040817,-4.183673469387755,2.0853400970398868,,,,4.387755102040817,-4.183673469387755,1.6449310423534123,,,,4.387755102040817,-4.183673469387755,2.285591812994667,,,,4.387755102040817,-4.183673469387755,2.326208180872235
,,,,,,,,,,,4.591836734693878,-4.183673469387755,0.054180144829483634,,,,4.591836734693878,-4.183673469387755,0.03069191700548536,,,,4.591836734693878,-4.183673469387755,-0.005773555772210639,,,,4.591836734693878,-4.183673469387755,-0.44341257623038965,,,,4.591836734693878,-4.183673469387755,-0.07124961948034533,,,,4.591836734693878,-4.183673469387755,0.4365398325226875,,,,4.591836734693878,-4.183673469387755,0.5404794482289513,,,,4.591836734693878,-4.183673469387755,-0.08991943263231328,,,,4.591836734693878,-4.183673469387755,0.4671580920803746,,,,4.591836734693878,-4.183673469387755,0.8137866857680328,,,,4.591836734693878,-4.183673469387755,2.595513827793712,,,,4.591836734693878,-4.183673469387755,2.0687958125764982,,,,4.591836734693878,-4.183673469387755,2.512718619475142
,,,,,,,,,,,4.795918367346939,-4.183673469387755,-0.04056578561599547,,,,4.795918367346939,-4.183673469387755,-0.03192735864648994,,,,4.795918367346939,-4.183673469387755,0.18526177702796262,,,,4.795918367346939,-4.183673469387755,0.3308846286654356,,,,4.795918367346939,-4.183673469387755,0.3885124448365934,,,,4.795918367346939,-4.183673469387755,0.7409320453131756,,,,4.795918367346939,-4.183673469387755,0.202958926940466,,,,4.795918367346939,-4.183673469387755,1.0052378255173848,,,,4.795918367346939,-4.183673469387755,0.880464902381303,,,,4.795918367346939,-4.183673469387755,1.7983416094925821,,,,4.795918367346939,-4.183673469387755,1.0675028496601406,,,,4.795918367346939,-4.183673469387755,2.236094745667369,,,,4.795918367346939,-4.183673469387755,2.6271050906632443
,,,,,,,,,,,5.0,-4.183673469387755,-0.07327005431683295,,,,5.0,-4.183673469387755,-0.01348302636337112,,,,5.0,-4.183673469387755,-0.059428631113453936,,,,5.0,-4.183673469387755,0.22219737069449538,,,,5.0,-4.183673469387755,-0.10279991897905529,,,,5.0,-4.183673469387755,0.5945431242397341,,,,5.0,-4.183673469387755,0.0605999366942267,,,,5.0,-4.183673469387755,1.1557577760248094,,,,5.0,-4.183673469387755,-0.02708534341216773,,,,5.0,-4.183673469387755,0.5485917115287664,,,,5.0,-4.183673469387755,1.12672656701812,,,,5.0,-4.183673469387755,2.1353249670264187,,,,5.0,-4.183673469387755,1.9674468442755821
,,,,,,,,,,,-5.0,-3.979591836734694,0.031400287777949544,,,,-5.0,-3.979591836734694,0.07281544001797793,,,,-5.0,-3.979591836734694,0.09104222989138466,,,,-5.0,-3.979591836734694,0.06321952615752073,,,,-5.0,-3.979591836734694,0.33402146378072284,,,,-5.0,-3.979591836734694,0.6812734302022188,,,,-5.0,-3.979591836734694,0.5722129430104095,,,,-5.0,-3.979591836734694,0.7790384337801457,,,,-5.0,-3.979591836734694,1.4076879383455831,,,,-5.0,-3.979591836734694,3.172903191345324,,,,-5.0,-3.979591836734694,2.7028693780583164,,,,-5.0,-3.979591836734694,3.357685917431671,,,,-5.0,-3.979591836734694,3.6060730145754407
,,,,,,,,,,,-4.795918367346939,-3.979591836734694,-0.020135662851686168,,,,-4.795918367346939,-3.979591836734694,0.059085980909458574,,,,-4.795918367346939,-3.979591836734694,0.20854827438700815,,,,-4.795918367346939,-3.979591836734694,0.12781742208165492,,,,-4.795918367346939,-3.979591836734694,0.664768246519097,,,,-4.795918367346939,-3.979591836734694,0.712746908468995,,,,-4.795918367346939,-3.979591836734694,1.2809167146727702,,,,-4.795918367346939,-3.979591836734694,1.397581418432374,,,,-4.795918367346939,-3.979591836734694,0.8177608396717391,,,,-4.795918367346939,-3.979591836734694,2.5446188281704263,,,,-4.795918367346939,-3.979591836734694,3.6364427953000265,,,,-4.795918367346939,-3.979591836734694,3.016810864194929,,,,-4.795918367346939,-3.979591836734694,5.714820349689404
